web-scraper-order,web-scraper-start-url,title_link,title_link-href,pagintion,pagintion-href,date,add,add-href,title_text
"1543755327-1316","https://timesofindia.indiatimes.com/topic/HIV/news","Experimental vaccine may protect against HIV
29 Oct 2017Researchers designed a vaccine candidate using an HIV protein fragment linked to a sugar group. When injected into rabbits, the vaccine candidate stimulated antibody responses against the sugar shield in four different HIV strains.","https://timesofindia.indiatimes.com/home/science/experimental-vaccine-may-protect-against-hiv/articleshow/61318704.cms","12","https://timesofindia.indiatimes.com/topic/HIV/news/12","","Know more about Times Points","http://timesofindia.indiatimes.com/abouttimesrewards.cms",""
"1543757852-2044","https://timesofindia.indiatimes.com/topic/HIV/news","‘Don’t advertise HIV-positive status, write ‘universal precaution’ instead’
24 Jan 2018","https://timesofindia.indiatimes.com/city/chandigarh/dont-advertise-hiv-positive-status-write-universal-precaution-instead/articleshow/62625839.cms","7","https://timesofindia.indiatimes.com/topic/HIV/news/7","","","","Talks with PSPCL fail, power plant contractual staffers block highway"
"1543758166-2057","https://timesofindia.indiatimes.com/topic/HIV/news","Mystery cases of children testing HIV+ in Tamil Nadu rise
23 Apr 2018","https://timesofindia.indiatimes.com/city/chennai/spike-in-mysterious-hivve-cases-among-tamil-nadu-kids-sparks-abuse-fear/articleshow/63874127.cms","7","https://timesofindia.indiatimes.com/topic/HIV/news/7","","","","Tamil cinema’s Bong connection"
"1543753977-589","https://timesofindia.indiatimes.com/topic/HIV/news","HIV due to transfusion: Kid tests negative in Chennai
03 Nov 2017However, reliable sources from the RCC said the status of the disease can be confirmed only after the final result is obtained from the national institute in New Delhi.","https://timesofindia.indiatimes.com/city/thiruvananthapuram/hiv-due-to-transfusion-kid-tests-negative-in-chennai/articleshow/61478954.cms","18","https://timesofindia.indiatimes.com/topic/HIV/news/18","","","","48-hour free care for accident victims"
"1543755450-1541","https://timesofindia.indiatimes.com/topic/HIV/news","Nursing home to pay Rs 30,000 damages
10 Jul 2018The West Bengal Clinical Establishment Regulatory Commission has penalized South Suburban Clinic Private Ltd for wrongly diagnosing a patient as HIV-positive after a blood test.","https://timesofindia.indiatimes.com/city/kolkata/nursing-home-to-pay-rs-30000-damages/articleshow/64928756.cms","11","https://timesofindia.indiatimes.com/topic/HIV/news/11","","","","Nursing home to pay  Rs 30,000 damages"
"1543756303-1848","https://timesofindia.indiatimes.com/topic/HIV/news","Why Narasinghpur sees most accident deaths every year
03 Sep 2018","https://timesofindia.indiatimes.com/city/gurgaon/why-narasinghpur-sees-most-accident-deaths-every-year/articleshow/65663167.cms","8","https://timesofindia.indiatimes.com/topic/HIV/news/8","","Know more about Times Points","http://timesofindia.indiatimes.com/abouttimesrewards.cms",""
"1543754708-943","https://timesofindia.indiatimes.com/topic/HIV/news","Activist seeks details on HIV+ jail inmates
23 Jan 2018A Haldwani-based RTI activist has appealed to the higher authorities in the jail administration against the denial of information sought regarding health facilities for prisoners in Uttarakhand.","https://timesofindia.indiatimes.com/city/dehradun/activist-seeks-details-on-hiv-jail-inmates/articleshow/62624326.cms","15","https://timesofindia.indiatimes.com/topic/HIV/news/15","","","","2 motorcycle lifting gang busted, 10 arrested including 3 students"
"1543753598-318","https://timesofindia.indiatimes.com/topic/HIV/news","WHO proposes HIV self-test with kit, India to study move
01 Dec 2016The World Health Organisation (WHO) for the first time has recommended HIV self-testing in the privacy of one’s home using HIV kit. Though India currently does not allow such self-tests, the UN agency’s guidance has prompted the health ministry to evaluate the proposal.","https://timesofindia.indiatimes.com/home/science/India-to-study-WHO-proposal-for-HIV-self-test/articleshow/55715504.cms","20","https://timesofindia.indiatimes.com/topic/HIV/news/20","","Know more about Times Points","http://timesofindia.indiatimes.com/abouttimesrewards.cms",""
"1543753624-382","https://timesofindia.indiatimes.com/topic/HIV/news","Abbott and YRGCARE join hands to study HIV, hepatitis patterns
09 Jan 2018Mumbai, Jan 9 () Strengthening India's efforts in combating HIV and hepatitis viruses, pharma firm Abbott Ltd has announced its partnership with Y R Gaitonde Centre for AIDS Research and Education (YRGCARE) to study the country's viral diversity to improve accuracy of diagnostic tests.","https://timesofindia.indiatimes.com/business/india-business/abbott-and-yrgcare-join-hands-to-study-hiv-hepatitis-patterns/articleshow/62433967.cms","20","https://timesofindia.indiatimes.com/topic/HIV/news/20","","","","Telcos relief pack soon as TC clears raising of spectrum cap"
"1543755568-1675","https://timesofindia.indiatimes.com/topic/HIV/news","Shiv Sena says quotas should go beyond 50 per cent limit
06 Aug 2018Participating in the debate on SC/ST (Protection of Atrocities) Bill, 2018, Shiv Sena MP Arwind Sawant said the government had brought a legilstation to restore ""dilution"" of the SC/ST Act following Supreme Court verdict.","https://timesofindia.indiatimes.com/india/shiv-sena-says-quotas-should-go-beyond-50-per-cent-limit/articleshow/65296321.cms","9","https://timesofindia.indiatimes.com/topic/HIV/news/9","","Know more about Times Points","http://timesofindia.indiatimes.com/abouttimesrewards.cms",""
"1543757388-2016","https://timesofindia.indiatimes.com/topic/HIV/news","Per capita alcohol consumption more than doubled in India between 2005-16: WHO
22 Sep 2018","https://timesofindia.indiatimes.com/india/per-capita-alcohol-consumption-more-than-doubled-in-india-between-2005-16-who/articleshow/65912147.cms","7","https://timesofindia.indiatimes.com/topic/HIV/news/7","","Know more about Times Points","http://timesofindia.indiatimes.com/abouttimesrewards.cms",""
"1543755472-1555","https://timesofindia.indiatimes.com/topic/HIV/news","Devices, disposables & consumables may enter essential medicines list
13 Jul 2018","https://timesofindia.indiatimes.com/india/devices-disposables-consumables-may-enter-essential-medicines-list/articleshow/64982410.cms","11","https://timesofindia.indiatimes.com/topic/HIV/news/11","","","","New rule allows deportation if H-1B extension is rejected"
"1543755327-1305","https://timesofindia.indiatimes.com/topic/HIV/news","Experimental vaccine may protect against HIV
29 Oct 2017Researchers designed a vaccine candidate using an HIV protein fragment linked to a sugar group. When injected into rabbits, the vaccine candidate stimulated antibody responses against the sugar shield in four different HIV strains.","https://timesofindia.indiatimes.com/home/science/experimental-vaccine-may-protect-against-hiv/articleshow/61318704.cms","12","https://timesofindia.indiatimes.com/topic/HIV/news/12","","Know more about Times Points","http://timesofindia.indiatimes.com/abouttimesrewards.cms",""
"1543755626-1736","https://timesofindia.indiatimes.com/topic/HIV/news","Prisoners to undergo HIV test in state
22 Feb 2018Recently in Udaipur's prison, the health authorities conducted screening of 2119 inmates and 40 of them were tested positive for HIV.Besides, more than 15 were intravenous drug users.","https://timesofindia.indiatimes.com/city/jaipur/prisoners-to-undergo-hiv-test-in-state/articleshow/63023707.cms","9","https://timesofindia.indiatimes.com/topic/HIV/news/9","","","","Prisoners to undergo HIV test in state"
"1543755382-1389","https://timesofindia.indiatimes.com/topic/HIV/news","Quota to be sought for sickle cell patients
20 Jun 2018","https://timesofindia.indiatimes.com/city/nagpur/quota-to-be-sought-for-sickle-cell-patients/articleshow/64654899.cms","12","https://timesofindia.indiatimes.com/topic/HIV/news/12","","","","Expo of Shivaji’s forts depicts his foresight"
"1543755354-1358","https://timesofindia.indiatimes.com/topic/HIV/news","More horror hubs: Rehab home inmates cry torture
18 Jun 2018","https://timesofindia.indiatimes.com/city/hyderabad/more-horror-hubs-rehab-home-inmates-cry-torture/articleshow/64627110.cms","12","https://timesofindia.indiatimes.com/topic/HIV/news/12","","Know more about Times Points","http://timesofindia.indiatimes.com/abouttimesrewards.cms",""
"1543755327-1298","https://timesofindia.indiatimes.com/topic/HIV/news","Experimental vaccine may protect against HIV
29 Oct 2017Researchers designed a vaccine candidate using an HIV protein fragment linked to a sugar group. When injected into rabbits, the vaccine candidate stimulated antibody responses against the sugar shield in four different HIV strains.","https://timesofindia.indiatimes.com/home/science/experimental-vaccine-may-protect-against-hiv/articleshow/61318704.cms","12","https://timesofindia.indiatimes.com/topic/HIV/news/12","","Know more about Times Points","http://timesofindia.indiatimes.com/abouttimesrewards.cms",""
"1543755141-1213","https://timesofindia.indiatimes.com/topic/HIV/news","TB kills most HIV-positive people, but Tamil Nadu has no clear count
13 Sep 2017","https://timesofindia.indiatimes.com/city/chennai/rise-in-death-of-people-living-with-hiv-shows-rti-data/articleshow/60484956.cms","13","https://timesofindia.indiatimes.com/topic/HIV/news/13","","","","NEET: High court directs govt to counsel distressed students"
"1543753985-599","https://timesofindia.indiatimes.com/topic/HIV/news","HIV on the decline, syphilis cases up
04 Aug 2017While the government has several targeted interventions for promoting safe sex, awareness is relatively low among youngsters from the middle and upper class.","https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/hiv-on-the-decline-syphilis-cases-up/articleshow/59911088.cms","18","https://timesofindia.indiatimes.com/topic/HIV/news/18","","","","City scientist develops non-invasive device to detect anaemia and more"
"1543755419-1457","https://timesofindia.indiatimes.com/topic/HIV/news","Meet doctors in old Delhi who treat poor free of cost
01 Jul 2018","https://timesofindia.indiatimes.com/city/delhi/meet-doctors-in-old-delhi-who-treat-poor-free-of-cost/articleshow/64817038.cms","11","https://timesofindia.indiatimes.com/topic/HIV/news/11","","Know more about Times Points","http://timesofindia.indiatimes.com/abouttimesrewards.cms",""
"1543753668-429","https://timesofindia.indiatimes.com/topic/HIV/news","RCC not equipped to detect HIV during window period
18 Sep 2017","https://timesofindia.indiatimes.com/city/thiruvananthapuram/rcc-not-equipped-to-detect-hiv-during-window-period/articleshow/60737975.cms","20","https://timesofindia.indiatimes.com/topic/HIV/news/20","","","","SJD set to launch state sponsorship scheme to assist destitute children"
"1543754834-1031","https://timesofindia.indiatimes.com/topic/HIV/news","State implements ‘test and treat’facility for HIV positive people
12 Jul 2017","https://timesofindia.indiatimes.com/city/patna/state-implements-test-and-treatfacility-for-hiv-positive-people/articleshow/59567983.cms","14","https://timesofindia.indiatimes.com/topic/HIV/news/14","","Know more about Times Points","http://timesofindia.indiatimes.com/abouttimesrewards.cms",""
"1543754157-657","https://timesofindia.indiatimes.com/topic/HIV/news","HIV stigma keeps off students from aganwadi
29 Nov 2017","https://timesofindia.indiatimes.com/city/thiruvananthapuram/hiv-stigma-keeps-off-students-from-aganwadi/articleshow/61843795.cms","17","https://timesofindia.indiatimes.com/topic/HIV/news/17","","","","HIV stigma keeps off students from aganwadi"
"1543754603-904","https://timesofindia.indiatimes.com/topic/HIV/news","Condoms distributed on eve of Valentine's Day to fight HIV/AIDS
13 Feb 2018","https://timesofindia.indiatimes.com/city/mumbai/condoms-distributed-on-eve-of-valentines-day-to-fight-hiv/aids/articleshow/62904014.cms","15","https://timesofindia.indiatimes.com/topic/HIV/news/15","","Know more about Times Points","http://timesofindia.indiatimes.com/abouttimesrewards.cms",""
"1543756303-1842","https://timesofindia.indiatimes.com/topic/HIV/news","Why Narasinghpur sees most accident deaths every year
03 Sep 2018","https://timesofindia.indiatimes.com/city/gurgaon/why-narasinghpur-sees-most-accident-deaths-every-year/articleshow/65663167.cms","8","https://timesofindia.indiatimes.com/topic/HIV/news/8","","Know more about Times Points","http://timesofindia.indiatimes.com/abouttimesrewards.cms",""
"1543756062-1824","https://timesofindia.indiatimes.com/topic/HIV/news","HIV vaccine comes closer to reality
11 Jun 2018HIV vaccine could soon be a reality. Researchers have found that Treg cells, a type of regulatory lymphocyte, might be protecting babies in the womb from getting infected with the HIV virus when the mother is infected.","https://timesofindia.indiatimes.com/home/science/hiv-vaccine-comes-closer-to-reality/articleshow/64537148.cms","8","https://timesofindia.indiatimes.com/topic/HIV/news/8","","","","Milky Way disc much bigger than thought: Study"
"1543753966-575","https://timesofindia.indiatimes.com/topic/HIV/news","World AIDS Day: 35% of HIV-infected patients are youths
01 Dec 2017Despite the government’s continuous effort to spread awareness about AIDS and HIV, more youths in the region are contracting the disease as compared to people from other age groups","https://timesofindia.indiatimes.com/city/agra/world-aids-day-35-of-hiv-infected-patients-are-youths/articleshow/61869539.cms","18","https://timesofindia.indiatimes.com/topic/HIV/news/18","","","","University corrects ‘mistake’ in the medal list, real topper to be honoured"
